CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 1197.691406 1561744694.0066
MEM 1197.695312 1561744694.1136
MEM 1198.355469 1561744694.2216
MEM 1199.011719 1561744694.3301
MEM 1199.011719 1561744694.4379
MEM 1199.992188 1561744694.5475
MEM 1202.203125 1561744694.6555
MEM 1203.660156 1561744694.7616
MEM 1205.406250 1561744694.8682
MEM 1207.488281 1561744694.9744
MEM 1209.191406 1561744695.0852
MEM 1210.636719 1561744695.1967
MEM 1212.234375 1561744695.3070
MEM 1214.539062 1561744695.4147
MEM 1215.425781 1561744695.5217
MEM 1217.621094 1561744695.6285
MEM 1219.179688 1561744695.7384
MEM 1221.179688 1561744695.8457
MEM 1222.933594 1561744695.9557
MEM 1224.484375 1561744696.0652
MEM 1226.031250 1561744696.1728
MEM 1227.609375 1561744696.2789
MEM 1229.437500 1561744696.3880
MEM 1231.382812 1561744696.4959
MEM 1232.921875 1561744696.6024
MEM 1234.570312 1561744696.7100
MEM 1236.312500 1561744696.8166
MEM 1238.312500 1561744696.9249
MEM 1239.996094 1561744697.0320
MEM 1241.644531 1561744697.1407
MEM 1243.531250 1561744697.2534
MEM 1245.152344 1561744697.3632
MEM 1247.292969 1561744697.4716
MEM 1250.210938 1561744697.5798
MEM 1253.992188 1561744697.6882
MEM 1257.765625 1561744697.7980
MEM 1260.074219 1561744697.9128
MEM 1262.257812 1561744698.0318
MEM 1265.835938 1561744698.1420
MEM 1268.687500 1561744698.2498
MEM 1272.035156 1561744698.3568
MEM 1275.722656 1561744698.4652
MEM 1278.410156 1561744698.5738
MEM 1281.843750 1561744698.6819
MEM 1284.496094 1561744698.7909
MEM 1287.683594 1561744698.8977
MEM 1290.863281 1561744699.0071
MEM 1293.953125 1561744699.1167
MEM 1296.707031 1561744699.2257
MEM 1300.574219 1561744699.3357
MEM 1303.828125 1561744699.4438
MEM 1306.828125 1561744699.5532
MEM 1309.488281 1561744699.6630
MEM 1311.621094 1561744699.7726
MEM 1314.101562 1561744699.8803
MEM 1317.050781 1561744699.9892
MEM 1320.367188 1561744700.0977
MEM 1323.960938 1561744700.2054
MEM 1327.058594 1561744700.3132
MEM 1330.242188 1561744700.4209
MEM 1333.574219 1561744700.5297
MEM 1336.480469 1561744700.6397
MEM 1339.480469 1561744700.7490
MEM 1342.746094 1561744700.8570
MEM 1345.929688 1561744700.9658
MEM 1350.027344 1561744701.0751
MEM 1350.582031 1561744701.1830
MEM 1350.652344 1561744701.2918
MEM 1351.390625 1561744701.4001
MEM 1352.750000 1561744701.5075
MEM 1353.132812 1561744701.6151
MEM 1354.171875 1561744701.7229
MEM 1355.750000 1561744701.8307
MEM 1357.355469 1561744701.9407
MEM 1358.183594 1561744702.0487
MEM 1359.640625 1561744702.1654
MEM 1361.128906 1561744702.2877
MEM 1362.980469 1561744702.3973
MEM 1364.964844 1561744702.5049
MEM 1366.664062 1561744702.6179
MEM 1368.917969 1561744702.7265
MEM 1370.628906 1561744702.8340
MEM 1372.113281 1561744702.9420
MEM 1373.687500 1561744703.0510
MEM 1375.117188 1561744703.1587
MEM 1377.386719 1561744703.2682
MEM 1378.097656 1561744703.3775
MEM 1379.734375 1561744703.4893
MEM 1381.019531 1561744703.5973
MEM 1383.292969 1561744703.7068
MEM 1384.570312 1561744703.8150
MEM 1386.152344 1561744703.9264
MEM 1388.578125 1561744704.0337
MEM 1390.179688 1561744704.1422
MEM 1391.941406 1561744704.2500
MEM 1393.421875 1561744704.3571
MEM 1395.027344 1561744704.4653
MEM 1397.378906 1561744704.5731
MEM 1398.710938 1561744704.6809
MEM 1400.312500 1561744704.7904
MEM 1403.234375 1561744704.8974
MEM 1404.902344 1561744705.0060
MEM 1407.453125 1561744705.1149
MEM 1411.281250 1561744705.2229
MEM 1414.414062 1561744705.3311
MEM 1418.156250 1561744705.4382
MEM 1421.179688 1561744705.5464
MEM 1423.843750 1561744705.6539
MEM 1426.742188 1561744705.7601
MEM 1430.433594 1561744705.8679
MEM 1433.433594 1561744705.9770
MEM 1436.437500 1561744706.0854
MEM 1439.523438 1561744706.1939
MEM 1442.183594 1561744706.3011
MEM 1445.367188 1561744706.4092
MEM 1449.304688 1561744706.5174
MEM 1452.468750 1561744706.6249
MEM 1455.460938 1561744706.7319
MEM 1458.515625 1561744706.8399
MEM 1461.519531 1561744706.9468
MEM 1465.296875 1561744707.0549
MEM 1468.546875 1561744707.1640
MEM 1471.550781 1561744707.2839
MEM 1474.898438 1561744707.3901
MEM 1478.246094 1561744707.4989
MEM 1481.855469 1561744707.6059
MEM 1484.679688 1561744707.7132
MEM 1488.019531 1561744707.8210
MEM 1490.683594 1561744707.9301
MEM 1494.027344 1561744708.0383
MEM 1498.132812 1561744708.1470
MEM 1501.187500 1561744708.2561
MEM 1504.796875 1561744708.3629
MEM 1507.437500 1561744708.4711
MEM 1508.269531 1561744708.5776
MEM 1508.496094 1561744708.6850
MEM 1509.953125 1561744708.7932
MEM 1512.371094 1561744708.9002
MEM 1513.949219 1561744709.0091
MEM 1515.492188 1561744709.1173
MEM 1517.218750 1561744709.2249
MEM 1518.820312 1561744709.3333
MEM 1520.101562 1561744709.4413
MEM 1521.632812 1561744709.5499
MEM 1523.500000 1561744709.6571
MEM 1525.093750 1561744709.7641
MEM 1526.636719 1561744709.8725
MEM 1527.726562 1561744709.9806
MEM 1529.679688 1561744710.0880
MEM 1532.207031 1561744710.1951
MEM 1534.468750 1561744710.3030
MEM 1536.128906 1561744710.4109
MEM 1537.386719 1561744710.5183
MEM 1539.480469 1561744710.6262
MEM 1541.113281 1561744710.7347
MEM 1542.746094 1561744710.8415
MEM 1544.601562 1561744710.9489
MEM 1546.484375 1561744711.0665
MEM 1547.976562 1561744711.1742
MEM 1550.328125 1561744711.2820
MEM 1551.988281 1561744711.3899
MEM 1554.101562 1561744711.4975
MEM 1555.824219 1561744711.6060
MEM 1557.523438 1561744711.7130
MEM 1559.644531 1561744711.8220
MEM 1561.964844 1561744711.9301
MEM 1564.441406 1561744712.0387
MEM 1566.609375 1561744712.1481
MEM 1568.890625 1561744712.2573
MEM 1571.484375 1561744712.3648
MEM 1574.718750 1561744712.4721
MEM 1578.332031 1561744712.5794
MEM 1581.421875 1561744712.6879
MEM 1584.585938 1561744712.7960
MEM 1587.855469 1561744712.9039
MEM 1590.843750 1561744713.0104
MEM 1594.527344 1561744713.1173
MEM 1597.312500 1561744713.2261
MEM 1600.574219 1561744713.3341
MEM 1603.824219 1561744713.4402
MEM 1607.007812 1561744713.5490
MEM 1610.523438 1561744713.6565
MEM 1614.128906 1561744713.7637
MEM 1617.312500 1561744713.8711
MEM 1620.578125 1561744713.9777
MEM 1623.664062 1561744714.0851
MEM 1627.019531 1561744714.1923
MEM 1630.792969 1561744714.3001
MEM 1634.132812 1561744714.4080
MEM 1637.902344 1561744714.5147
MEM 1641.589844 1561744714.6235
MEM 1644.851562 1561744714.7312
MEM 1647.691406 1561744714.8383
MEM 1650.003906 1561744714.9458
MEM 1652.882812 1561744715.0534
MEM 1656.699219 1561744715.1602
MEM 1658.894531 1561744715.2695
MEM 1661.707031 1561744715.3780
MEM 1664.875000 1561744715.4855
MEM 1668.214844 1561744715.5933
MEM 1668.984375 1561744715.7019
MEM 1669.839844 1561744715.8091
MEM 1672.312500 1561744715.9171
MEM 1674.515625 1561744716.0242
MEM 1676.554688 1561744716.1322
MEM 1678.246094 1561744716.2412
MEM 1680.593750 1561744716.3503
MEM 1682.265625 1561744716.4583
MEM 1683.972656 1561744716.5645
MEM 1685.632812 1561744716.6731
MEM 1687.796875 1561744716.7793
MEM 1689.347656 1561744716.8864
MEM 1691.218750 1561744716.9942
MEM 1692.769531 1561744717.1025
MEM 1694.773438 1561744717.2096
MEM 1696.050781 1561744717.3172
MEM 1697.906250 1561744717.4253
MEM 1699.386719 1561744717.5334
MEM 1701.289062 1561744717.6412
MEM 1702.867188 1561744717.7478
MEM 1705.285156 1561744717.8555
MEM 1707.464844 1561744717.9643
MEM 1709.011719 1561744718.0725
MEM 1711.433594 1561744718.1798
MEM 1713.121094 1561744718.2878
MEM 1714.636719 1561744718.3955
MEM 1716.367188 1561744718.5037
MEM 1718.703125 1561744718.6102
MEM 1720.437500 1561744718.7204
MEM 1722.453125 1561744718.8282
MEM 1724.621094 1561744718.9347
MEM 1726.488281 1561744719.0419
MEM 1728.859375 1561744719.1490
MEM 1731.722656 1561744719.2565
MEM 1733.484375 1561744719.3653
MEM 1733.484375 1561744719.4723
MEM 1735.722656 1561744719.5803
MEM 1738.937500 1561744719.6876
MEM 1742.203125 1561744719.7961
MEM 1744.750000 1561744719.9032
MEM 1748.183594 1561744720.0126
MEM 1751.527344 1561744720.1199
MEM 1753.910156 1561744720.2286
MEM 1757.683594 1561744720.3372
MEM 1760.679688 1561744720.4447
MEM 1763.687500 1561744720.5533
MEM 1766.960938 1561744720.6596
MEM 1770.136719 1561744720.7708
MEM 1773.519531 1561744720.8802
MEM 1776.757812 1561744720.9872
MEM 1779.839844 1561744721.0957
MEM 1783.621094 1561744721.2037
MEM 1787.140625 1561744721.3114
MEM 1791.273438 1561744721.4208
MEM 1795.195312 1561744721.5282
MEM 1797.695312 1561744721.6372
MEM 1800.683594 1561744721.7460
MEM 1803.820312 1561744721.8534
MEM 1809.902344 1561744721.9614
MEM 1811.785156 1561744722.0705
MEM 1813.539062 1561744722.1793
MEM 1816.050781 1561744722.2879
MEM 1817.746094 1561744722.3958
MEM 1819.757812 1561744722.5047
MEM 1821.660156 1561744722.6124
MEM 1823.683594 1561744722.7206
MEM 1825.148438 1561744722.8272
MEM 1827.382812 1561744722.9345
MEM 1825.660156 1561744723.0435
MEM 1827.144531 1561744723.1535
MEM 1827.507812 1561744723.2623
MEM 1828.207031 1561744723.3696
MEM 1830.457031 1561744723.4772
MEM 1831.531250 1561744723.5852
MEM 1834.929688 1561744723.6943
MEM 1834.707031 1561744723.8015
MEM 1836.574219 1561744723.9086
MEM 1834.910156 1561744724.0154
MEM 1838.468750 1561744724.1248
MEM 1840.015625 1561744724.2326
MEM 1838.152344 1561744724.3407
MEM 1841.843750 1561744724.4482
MEM 1845.289062 1561744724.5544
